subj	block	trial	run_index	voc_chan	gap_len	attn	hits	misses	false_alarms	corr_rej	press_times	targ_letters	mask_letters
12	0	28	46	20	short	maint	1	1	0	3	[1.6722126648644222, 2.431367248300156]	['P' 'O' 'O' 'D']	['D' 'E' 'V' 'G']
12	0	29	31	10	long	maint	2	0	0	2	[0.635184730072909, 1.6319079216842796]	['O' 'G' 'O' 'V']	['G' 'P' 'E' 'D']
12	0	30	159	20	long	switch	0	0	0	4	[]	['P' 'D' 'E' 'V']	['O' 'V' 'D' 'O']
12	0	31	49	20	short	maint	1	0	0	3	[2.1226099778815435]	['V' 'P' 'O' 'E']	['P' 'O' 'V' 'D']
12	1	0	130	10	short	switch	1	0	0	3	[2.02852461702302]	['D' 'V' 'O' 'G']	['O' 'G' 'V' 'E']
12	1	1	43	10	short	maint	1	0	0	3	[1.0093552879495373]	['G' 'O' 'V' 'P']	['V' 'E' 'O' 'D']
12	1	2	4	10	short	maint	1	0	0	3	[1.0732940116326697]	['E' 'O' 'P' 'D']	['G' 'D' 'E' 'O']
12	1	3	111	20	long	switch	2	0	0	2	[0.7832964692389615, 1.714934054231179]	['O' 'G' 'O' 'D']	['G' 'E' 'D' 'P']
12	1	4	33	10	long	maint	2	0	0	2	[0.5608011796510199, 1.6274023101499142]	['O' 'D' 'O' 'V']	['V' 'P' 'D' 'G']
12	1	5	10	10	short	maint	2	0	0	2	[0.6345293683951834, 1.8100843778160072]	['O' 'G' 'O' 'V']	['G' 'D' 'V' 'P']
12	1	6	82	10	short	switch	1	0	0	3	[1.2080527566150572]	['V' 'O' 'D' 'G']	['D' 'G' 'E' 'O']
12	1	7	143	20	long	switch	1	0	1	2	[1.0608830998607357, 2.704653067911854]	['P' 'O' 'V' 'D']	['D' 'G' 'P' 'O']
12	1	8	43	20	short	maint	1	0	0	3	[0.9453346440566888]	['G' 'O' 'V' 'P']	['V' 'E' 'O' 'D']
12	1	9	147	20	long	switch	1	0	0	3	[2.0301220611124764]	['G' 'E' 'O' 'D']	['V' 'O' 'E' 'P']
12	1	10	82	20	short	switch	1	0	0	3	[0.9282133202260998]	['V' 'O' 'D' 'G']	['D' 'G' 'E' 'O']
12	1	11	33	20	long	maint	1	1	1	2	[1.1925288768739248, 1.8364626853444745]	['O' 'D' 'O' 'V']	['V' 'P' 'D' 'G']
12	1	12	76	20	long	maint	2	0	0	2	[0.963316130089293, 1.991332841812075]	['O' 'P' 'O' 'G']	['P' 'G' 'V' 'E']
12	1	13	48	20	short	maint	1	0	1	2	[0.8346604407307283, 2.134037847136889]	['G' 'E' 'O' 'D']	['O' 'G' 'D' 'P']
12	1	14	130	20	short	switch	1	0	0	3	[1.9466044073072828]	['D' 'V' 'O' 'G']	['O' 'G' 'V' 'E']
12	1	15	118	20	long	switch	1	0	0	3	[2.1167526828868684]	['P' 'G' 'E' 'O']	['O' 'D' 'V' 'E']
12	1	16	90	20	short	switch	0	1	0	4	[]	['G' 'E' 'O' 'V']	['O' 'P' 'V' 'D']
12	1	17	10	20	short	maint	2	0	0	2	[0.6848693372655035, 1.728573769148849]	['O' 'G' 'O' 'V']	['G' 'D' 'V' 'P']
12	1	18	111	10	long	switch	2	0	0	2	[0.645875317440813, 1.6317031211599904]	['O' 'G' 'O' 'D']	['G' 'E' 'D' 'P']
12	1	19	90	10	short	switch	1	0	0	3	[1.732956500368641]	['G' 'E' 'O' 'V']	['O' 'P' 'V' 'D']
12	1	20	48	10	short	maint	1	0	0	3	[1.9968624559678876]	['G' 'E' 'O' 'D']	['O' 'G' 'D' 'P']
12	1	21	143	10	long	switch	1	0	0	3	[0.9539772261816992]	['P' 'O' 'V' 'D']	['D' 'G' 'P' 'O']
12	1	22	54	10	short	maint	1	0	0	3	[2.048062587040223]	['D' 'P' 'O' 'E']	['O' 'E' 'V' 'G']
12	1	23	34	10	long	maint	1	0	0	3	[1.5827557958548373]	['P' 'G' 'O' 'V']	['O' 'V' 'P' 'G']
12	1	24	34	20	long	maint	1	0	0	3	[1.6151961989022694]	['P' 'G' 'O' 'V']	['O' 'V' 'P' 'G']
12	1	25	54	20	short	maint	1	0	0	3	[2.1705333005652494]	['D' 'P' 'O' 'E']	['O' 'E' 'V' 'G']
12	1	26	76	10	long	maint	2	0	0	2	[0.6860162202015236, 1.9739247972474812]	['O' 'P' 'O' 'G']	['P' 'G' 'V' 'E']
12	1	27	147	10	long	switch	1	0	1	2	[0.9125665601703941, 2.0350372736954205]	['G' 'E' 'O' 'D']	['V' 'O' 'E' 'P']
12	1	28	118	10	long	switch	1	0	0	3	[2.1276480707790615]	['P' 'G' 'E' 'O']	['O' 'D' 'V' 'E']
12	1	29	134	10	short	switch	1	0	1	2	[0.9878921930040141, 2.0459736216924718]	['E' 'V' 'O' 'G']	['V' 'O' 'G' 'D']
12	1	30	134	20	short	switch	1	0	0	3	[2.031268944048497]	['E' 'V' 'O' 'G']	['V' 'O' 'G' 'D']
12	1	31	4	20	short	maint	1	0	0	3	[1.0288522978618828]	['E' 'O' 'P' 'D']	['G' 'D' 'E' 'O']
12	2	0	114	20	long	switch	1	0	0	3	[1.638994019824691]	['D' 'V' 'O' 'G']	['O' 'P' 'G' 'D']
12	2	1	129	20	short	switch	2	0	0	2	[0.6521831735889245, 2.0701810436634718]	['O' 'E' 'O' 'P']	['G' 'P' 'E' 'V']
12	2	2	127	20	short	switch	1	0	0	3	[2.0558450069632177]	['P' 'G' 'O' 'D']	['V' 'O' 'P' 'G']
12	2	3	71	20	long	maint	1	0	0	3	[1.988629474891456]	['D' 'V' 'O' 'G']	['V' 'O' 'G' 'E']
12	2	4	42	20	short	maint	1	0	1	2	[0.9317768493487346, 1.9895305971983288]	['G' 'O' 'P' 'D']	['V' 'P' 'O' 'G']
12	2	5	77	20	long	maint	2	0	0	2	[0.71587613664291, 2.5005488654050954]	['O' 'D' 'P' 'O']	['E' 'V' 'G' 'D']
12	2	6	99	20	short	switch	0	0	0	4	[]	['G' 'P' 'D' 'E']	['O' 'D' 'E' 'O']
12	2	7	105	20	long	switch	2	0	0	2	[0.9344392561644961, 2.2275907266322603]	['G' 'O' 'V' 'O']	['V' 'D' 'G' 'E']
12	2	8	95	20	short	switch	2	0	0	2	[0.8052510854427788, 1.7461456541328748]	['O' 'G' 'O' 'V']	['V' 'E' 'D' 'P']
12	2	9	29	20	long	maint	2	0	0	2	[0.5784549848447613, 1.6179405259277466]	['O' 'V' 'O' 'P']	['V' 'P' 'G' 'D']
12	2	10	42	10	short	maint	1	0	1	2	[1.4162120095027446, 2.449143933808471]	['G' 'O' 'P' 'D']	['V' 'P' 'O' 'G']
12	2	11	122	10	short	switch	1	1	0	3	[1.280593102318342]	['E' 'O' 'P' 'O']	['P' 'V' 'D' 'E']
12	2	12	73	20	long	maint	2	0	0	2	[0.5177111493405424, 1.9778569673138362]	['O' 'E' 'O' 'G']	['P' 'V' 'E' 'D']
12	2	13	148	20	long	switch	1	0	0	3	[2.0230359629720653]	['D' 'E' 'O' 'V']	['V' 'O' 'E' 'P']
12	2	14	23	20	long	maint	1	0	0	3	[0.9141640042598511]	['G' 'O' 'E' 'V']	['E' 'P' 'V' 'O']
12	2	15	73	10	long	maint	2	0	0	2	[0.49895142131563874, 1.9563119521585977]	['O' 'E' 'O' 'G']	['P' 'V' 'E' 'D']
12	2	16	71	10	long	maint	1	0	0	3	[2.147349881215696]	['D' 'V' 'O' 'G']	['V' 'O' 'G' 'E']
12	2	17	0	20	short	maint	2	0	0	2	[0.6602113541410666, 2.101228803145736]	['O' 'D' 'G' 'O']	['E' 'V' 'D' 'P']
12	2	18	23	10	long	maint	1	0	0	3	[1.1635700827394118]	['G' 'O' 'E' 'V']	['E' 'P' 'V' 'O']
12	2	19	114	10	long	switch	1	0	0	3	[1.5830834766937003]	['D' 'V' 'O' 'G']	['O' 'P' 'G' 'D']
12	2	20	99	10	short	switch	0	0	1	3	[2.118800688129762]	['G' 'P' 'D' 'E']	['O' 'D' 'E' 'O']
12	2	21	0	10	short	maint	2	0	0	2	[0.48908003604489236, 2.2844433521749816]	['O' 'D' 'G' 'O']	['E' 'V' 'D' 'P']
12	2	22	127	10	short	switch	1	0	0	3	[1.992602605062669]	['P' 'G' 'O' 'D']	['V' 'O' 'P' 'G']
12	2	23	122	20	short	switch	2	0	0	2	[1.0908249365118374, 2.5771442614893094]	['E' 'O' 'P' 'O']	['P' 'V' 'D' 'E']
12	2	24	32	20	long	maint	1	0	0	3	[1.786286556893586]	['P' 'E' 'O' 'V']	['O' 'V' 'E' 'P']
12	2	25	29	10	long	maint	2	0	0	2	[0.888973539772262, 1.8296223478332108]	['O' 'V' 'O' 'P']	['V' 'P' 'G' 'D']
12	2	26	95	10	short	switch	1	1	0	3	[1.9611862046366841]	['O' 'G' 'O' 'V']	['V' 'E' 'D' 'P']
12	2	27	77	10	long	maint	2	0	0	2	[0.8336773982141397, 2.4900221184566234]	['O' 'D' 'P' 'O']	['E' 'V' 'G' 'D']
12	2	28	129	10	short	switch	2	0	0	2	[0.7678135496026872, 2.0476939460965022]	['O' 'E' 'O' 'P']	['G' 'P' 'E' 'V']
12	2	29	148	10	long	switch	1	0	1	2	[0.9366511018268207, 2.258187924961088]	['D' 'E' 'O' 'V']	['V' 'O' 'E' 'P']
12	2	30	32	10	long	maint	1	0	0	3	[1.7123126075202753]	['P' 'E' 'O' 'V']	['O' 'V' 'E' 'P']
12	2	31	105	10	long	switch	2	0	0	2	[0.9593839600229379, 1.0605963791267308, 2.317948717948718]	['G' 'O' 'V' 'O']	['V' 'D' 'G' 'E']
12	3	0	112	20	long	switch	1	0	0	3	[1.6235111001884164]	['P' 'E' 'O' 'D']	['O' 'G' 'E' 'P']
12	3	1	27	20	long	maint	2	0	0	2	[0.6818382895060213, 1.5725157696403702]	['O' 'D' 'O' 'P']	['P' 'G' 'D' 'V']
12	3	2	145	20	long	switch	1	0	0	3	[0.9529941836651101]	['P' 'O' 'G' 'D']	['G' 'V' 'O' 'P']
12	3	3	63	20	long	maint	2	0	0	2	[0.9281314000163841, 1.9401327107397397]	['D' 'O' 'O' 'P']	['V' 'P' 'E' 'D']
12	3	4	11	20	short	maint	1	0	0	3	[1.6151142786925536]	['V' 'E' 'O' 'P']	['O' 'G' 'P' 'V']
12	3	5	24	10	long	maint	2	0	0	2	[0.901056770705333, 2.5049725567297454]	['G' 'O' 'V' 'O']	['E' 'D' 'P' 'G']
12	3	6	27	10	long	maint	2	0	0	2	[0.5069796018677808, 1.5503973130171214]	['O' 'D' 'O' 'P']	['P' 'G' 'D' 'V']
12	3	7	85	20	short	switch	1	0	1	2	[0.9028590153190792, 2.108355861391005]	['V' 'O' 'G' 'E']	['D' 'G' 'E' 'O']
12	3	8	11	10	short	maint	1	0	0	3	[1.9425903170312115]	['V' 'E' 'O' 'P']	['O' 'G' 'P' 'V']
12	3	9	97	10	short	switch	1	0	0	3	[2.0664946342262636]	['D' 'G' 'V' 'O']	['O' 'V' 'G' 'D']
12	3	10	97	20	short	switch	1	0	0	3	[2.082878676169411]	['D' 'G' 'V' 'O']	['O' 'V' 'G' 'D']
12	3	11	141	20	long	switch	2	0	0	2	[0.7721143606127634, 2.570426804292619]	['O' 'P' 'G' 'O']	['G' 'V' 'P' 'E']
12	3	12	69	10	long	maint	0	1	2	2	[0.9221512247071355, 2.89937740640616]	['G' 'D' 'O' 'P']	['O' 'G' 'V' 'D']
12	3	13	112	10	long	switch	1	0	0	3	[1.6550913410338333]	['P' 'E' 'O' 'D']	['O' 'G' 'E' 'P']
12	3	14	40	20	short	maint	2	0	0	2	[0.7004341771114935, 2.2649053821577785]	['O' 'D' 'O' 'P']	['D' 'P' 'V' 'G']
12	3	15	69	20	long	maint	1	0	0	3	[1.966511018268207]	['G' 'D' 'O' 'P']	['O' 'G' 'V' 'D']
12	3	16	101	20	long	switch	1	0	2	1	[0.9013434914393383, 1.982690259687065, 2.3211845662324895]	['O' 'V' 'D' 'P']	['G' 'P' 'O' 'D']
12	3	17	37	20	long	maint	2	0	0	2	[0.5673138363234211, 2.1102809863193253]	['O' 'E' 'V' 'O']	['V' 'P' 'E' 'D']
12	3	18	24	20	long	maint	2	0	0	2	[0.9258376341443433, 2.0338494306545427]	['G' 'O' 'V' 'O']	['E' 'D' 'P' 'G']
12	3	19	56	20	short	maint	2	0	0	2	[0.5562546080117965, 1.9898173179323342]	['O' 'P' 'O' 'E']	['D' 'V' 'G' 'P']
12	3	20	128	20	short	switch	1	0	0	3	[2.0364299172605884]	['D' 'G' 'O' 'P']	['G' 'O' 'E' 'D']
12	3	21	149	20	long	switch	2	0	0	2	[0.551462275743426, 2.05830261325469]	['O' 'G' 'O' 'E']	['P' 'E' 'D' 'G']
12	3	22	101	10	long	switch	1	0	0	3	[0.8780781518800689]	['O' 'V' 'D' 'P']	['G' 'P' 'O' 'D']
12	3	23	56	10	short	maint	1	1	1	2	[1.0373310395674613, 2.0650610305562385]	['O' 'P' 'O' 'E']	['D' 'V' 'G' 'P']
12	3	24	40	10	short	maint	2	0	0	2	[0.5247972474809537, 2.114622757434259]	['O' 'D' 'O' 'P']	['D' 'P' 'V' 'G']
12	3	25	85	10	short	switch	1	0	1	2	[0.9813385762267552, 2.1393626607684118]	['V' 'O' 'G' 'E']	['D' 'G' 'E' 'O']
12	3	26	37	10	long	maint	2	0	0	2	[0.4651593348078973, 2.09442942573933]	['O' 'E' 'V' 'O']	['V' 'P' 'E' 'D']
12	3	27	128	10	short	switch	1	0	0	3	[1.9768739247972476]	['D' 'G' 'O' 'P']	['G' 'O' 'E' 'D']
12	3	28	149	10	long	switch	2	0	0	2	[0.592586221020726, 2.021561399197182]	['O' 'G' 'O' 'E']	['P' 'E' 'D' 'G']
12	3	29	63	10	long	maint	2	0	0	2	[1.4619234865241255, 2.2564266404521995]	['D' 'O' 'O' 'P']	['V' 'P' 'E' 'D']
12	3	30	145	10	long	switch	1	0	0	3	[1.1438273121979194]	['P' 'O' 'G' 'D']	['G' 'V' 'O' 'P']
12	3	31	141	10	long	switch	2	0	0	2	[0.5169329073482429, 2.571696567543213]	['O' 'P' 'G' 'O']	['G' 'V' 'P' 'E']
12	4	0	28	20	long	maint	1	0	0	3	[1.5819775538625378]	['E' 'G' 'O' 'D']	['O' 'E' 'G' 'P']
12	4	1	6	20	short	maint	1	0	0	3	[0.8957729171786681]	['G' 'O' 'V' 'E']	['V' 'G' 'P' 'O']
12	4	2	110	10	long	switch	1	0	1	2	[0.7951339395428851, 1.723904317195052]	['V' 'D' 'O' 'E']	['O' 'V' 'E' 'D']
12	4	3	94	10	short	switch	1	0	0	3	[1.706127631686737]	['P' 'E' 'O' 'V']	['O' 'D' 'E' 'P']
12	4	4	106	10	long	switch	1	0	0	3	[1.2835012697632506]	['D' 'O' 'E' 'P']	['E' 'P' 'D' 'O']
12	4	5	28	10	long	maint	1	0	0	3	[1.5981977553862539]	['E' 'G' 'O' 'D']	['O' 'E' 'G' 'P']
12	4	6	158	20	long	switch	2	0	0	2	[0.6843778160072089, 2.5406078479560907]	['O' 'G' 'E' 'O']	['G' 'V' 'D' 'P']
12	4	7	110	20	long	switch	1	0	0	3	[1.925632833620054]	['V' 'D' 'O' 'E']	['O' 'V' 'E' 'D']
12	4	8	119	20	long	switch	0	0	0	4	[]	['D' 'G' 'V' 'P']	['O' 'P' 'O' 'E']
12	4	9	119	10	long	switch	0	0	1	3	[1.724805439501925]	['D' 'G' 'V' 'P']	['O' 'P' 'O' 'E']
12	4	10	137	20	short	switch	1	0	0	3	[2.515294503153928]	['D' 'P' 'E' 'O']	['O' 'D' 'P' 'E']
12	4	11	94	20	short	switch	1	0	0	3	[1.755976079298763]	['P' 'E' 'O' 'V']	['O' 'D' 'E' 'P']
12	4	12	62	20	long	maint	1	1	1	2	[1.1344884082903253, 2.6605390349799296]	['G' 'O' 'O' 'D']	['D' 'E' 'G' 'P']
12	4	13	137	10	short	switch	1	0	0	3	[2.585377242565741]	['D' 'P' 'E' 'O']	['O' 'D' 'P' 'E']
12	4	14	156	10	long	switch	1	0	0	3	[2.1530433357909398]	['P' 'E' 'O' 'D']	['O' 'D' 'P' 'G']
12	4	15	144	10	long	switch	2	0	0	2	[1.122159416728107, 2.589555173261244]	['D' 'O' 'P' 'O']	['G' 'E' 'V' 'D']
12	4	16	6	10	short	maint	1	0	0	3	[0.9945277299909887]	['G' 'O' 'V' 'E']	['V' 'G' 'P' 'O']
12	4	17	15	10	short	maint	1	0	0	3	[1.82233144916851]	['E' 'G' 'O' 'D']	['O' 'V' 'D' 'E']
12	4	18	158	10	long	switch	2	0	0	2	[0.9881379536331614, 2.688719587122143]	['O' 'G' 'E' 'O']	['G' 'V' 'D' 'P']
12	4	19	79	10	long	maint	0	0	1	3	[1.1211354141066603]	['E' 'D' 'P' 'G']	['D' 'O' 'O' 'E']
12	4	20	62	10	long	maint	2	0	0	2	[0.9230933071188665, 2.1273203899401985]	['G' 'O' 'O' 'D']	['D' 'E' 'G' 'P']
12	4	21	156	20	long	switch	1	0	0	3	[2.075137216351274]	['P' 'E' 'O' 'D']	['O' 'D' 'P' 'G']
12	4	22	79	20	long	maint	0	0	1	3	[2.395854837388384]	['E' 'D' 'P' 'G']	['D' 'O' 'O' 'E']
12	4	23	106	20	long	switch	1	0	0	3	[0.9033914966822314]	['D' 'O' 'E' 'P']	['E' 'P' 'D' 'O']
12	4	24	15	20	short	maint	1	0	0	3	[1.746022773818301]	['E' 'G' 'O' 'D']	['O' 'V' 'D' 'E']
12	4	25	8	20	short	maint	2	0	0	2	[0.7642500204800524, 1.9789628901449987]	['O' 'P' 'O' 'E']	['D' 'E' 'V' 'P']
12	4	26	144	20	long	switch	2	0	0	2	[1.1169574834111575, 2.6164659621528634]	['D' 'O' 'P' 'O']	['G' 'E' 'V' 'D']
12	4	27	75	20	long	maint	1	0	0	3	[2.0494961907102485]	['V' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
12	4	28	52	20	short	maint	1	0	0	3	[2.5728844105840913]	['E' 'G' 'O' 'D']	['V' 'O' 'G' 'E']
12	4	29	8	10	short	maint	2	0	0	2	[0.5485541082985173, 1.6288359138199393]	['O' 'P' 'O' 'E']	['D' 'E' 'V' 'P']
12	4	30	75	10	long	maint	1	0	1	2	[1.3241336937822563, 2.591603178504137]	['V' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
12	4	31	52	10	short	maint	1	0	0	3	[2.1262963873187517]	['E' 'G' 'O' 'D']	['V' 'O' 'G' 'E']
12	5	0	61	20	long	maint	1	0	0	3	[0.5872204472843452]	['O' 'P' 'V' 'E']	['P' 'V' 'O' 'G']
12	5	1	64	20	long	maint	1	0	0	3	[0.962087326943557]	['V' 'O' 'E' 'P']	['G' 'E' 'P' 'O']
12	5	2	84	20	short	switch	1	1	0	3	[0.9850249856639635]	['P' 'O' 'E' 'O']	['V' 'P' 'G' 'D']
12	5	3	139	20	short	switch	0	0	1	3	[2.730826574916032]	['P' 'E' 'G' 'V']	['E' 'O' 'V' 'O']
12	5	4	92	10	short	switch	1	0	0	3	[2.014762021790776]	['E' 'V' 'O' 'D']	['O' 'E' 'V' 'P']
12	5	5	125	10	short	switch	1	0	1	2	[1.0357745555828624, 2.0441713770787255]	['D' 'O' 'P' 'G']	['G' 'V' 'O' 'D']
12	5	6	139	10	short	switch	0	0	0	4	[]	['P' 'E' 'G' 'V']	['E' 'O' 'V' 'O']
12	5	7	61	10	long	maint	1	0	0	3	[0.5803801097730812]	['O' 'P' 'V' 'E']	['P' 'V' 'O' 'G']
12	5	8	57	10	short	maint	1	0	0	3	[2.5927091013352994]	['D' 'G' 'E' 'O']	['G' 'O' 'V' 'P']
12	5	9	64	10	long	maint	1	0	0	3	[1.0009994265585322]	['V' 'O' 'E' 'P']	['G' 'E' 'P' 'O']
12	5	10	50	10	short	maint	1	1	0	3	[2.072106168591792]	['O' 'D' 'O' 'P']	['E' 'P' 'G' 'V']
12	5	11	120	10	short	switch	2	0	0	2	[0.5827557958548375, 2.0085360858523797]	['O' 'P' 'O' 'G']	['P' 'V' 'D' 'E']
12	5	12	19	10	short	maint	0	0	0	4	[]	['E' 'P' 'G' 'V']	['O' 'E' 'O' 'D']
12	5	13	57	20	short	maint	1	0	0	3	[2.582632915540264]	['D' 'G' 'E' 'O']	['G' 'O' 'V' 'P']
12	5	14	125	20	short	switch	0	1	1	3	[1.5597362169247155]	['D' 'O' 'P' 'G']	['G' 'V' 'O' 'D']
12	5	15	150	10	long	switch	1	0	0	3	[2.3156139919718197]	['D' 'V' 'O' 'P']	['O' 'D' 'V' 'G']
12	5	16	87	20	short	switch	1	1	1	2	[1.0951667076267717, 1.7880068812976164]	['O' 'P' 'O' 'E']	['E' 'V' 'D' 'P']
12	5	17	2	20	short	maint	2	0	0	2	[1.0506840337511263, 2.2670762677152454]	['P' 'O' 'E' 'O']	['E' 'V' 'D' 'P']
12	5	18	36	20	long	maint	1	0	1	2	[1.1093389039075943, 1.8787744736626526]	['P' 'G' 'O' 'D']	['O' 'E' 'P' 'G']
12	5	19	19	20	short	maint	0	0	1	3	[1.9062996641271401]	['E' 'P' 'G' 'V']	['O' 'E' 'O' 'D']
12	5	20	150	20	long	switch	1	0	0	3	[2.066412714016548]	['D' 'V' 'O' 'P']	['O' 'D' 'V' 'G']
12	5	21	30	20	long	maint	1	0	0	3	[1.652019333169493]	['P' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
12	5	22	30	10	long	maint	1	0	0	3	[1.911010076185795]	['P' 'G' 'O' 'E']	['O' 'P' 'V' 'D']
12	5	23	87	10	short	switch	1	1	0	3	[1.9742934381912018]	['O' 'P' 'O' 'E']	['E' 'V' 'D' 'P']
12	5	24	98	10	short	switch	1	0	0	3	[2.123715900712706]	['G' 'E' 'D' 'O']	['P' 'O' 'G' 'D']
12	5	25	98	20	short	switch	1	0	0	3	[2.117121323830589]	['G' 'E' 'D' 'O']	['P' 'O' 'G' 'D']
12	5	26	120	20	short	switch	2	0	0	2	[0.9530351437699682, 2.4575817154091917]	['O' 'P' 'O' 'G']	['P' 'V' 'D' 'E']
12	5	27	50	20	short	maint	2	0	0	2	[0.6346112886048991, 2.0927091013352994]	['O' 'D' 'O' 'P']	['E' 'P' 'G' 'V']
12	5	28	92	20	short	switch	1	0	0	3	[2.015704104202507]	['E' 'V' 'O' 'D']	['O' 'E' 'V' 'P']
12	5	29	84	10	short	switch	2	0	0	2	[1.0236503645449333, 2.1394445809781275]	['P' 'O' 'E' 'O']	['V' 'P' 'G' 'D']
12	5	30	36	10	long	maint	1	0	0	3	[1.7191939051363971]	['P' 'G' 'O' 'D']	['O' 'E' 'P' 'G']
12	5	31	2	10	short	maint	2	0	0	2	[1.1403047431801427, 2.3230687310559515]	['P' 'O' 'E' 'O']	['E' 'V' 'D' 'P']
12	6	0	154	10	long	switch	1	0	0	3	[2.109912345375604]	['P' 'V' 'O' 'G']	['G' 'O' 'V' 'P']
12	6	1	21	10	long	maint	2	0	0	2	[0.98912099614975, 2.1347341689194725]	['O' 'P' 'E' 'O']	['V' 'D' 'G' 'P']
12	6	2	20	10	long	maint	1	0	1	2	[0.5087408863766691, 1.6415335463258787]	['O' 'D' 'E' 'G']	['E' 'G' 'O' 'V']
12	6	3	146	10	long	switch	2	0	0	2	[0.9670025395265012, 2.057401490947817]	['G' 'O' 'O' 'D']	['P' 'G' 'D' 'E']
12	6	4	78	10	long	maint	1	0	0	3	[2.475768001966085]	['V' 'E' 'G' 'O']	['E' 'O' 'V' 'G']
12	6	5	47	10	short	maint	1	0	0	3	[2.006938641762923]	['D' 'P' 'O' 'E']	['O' 'V' 'E' 'G']
12	6	6	91	10	short	switch	2	0	0	2	[0.9234619480625872, 1.768509871385271]	['O' 'P' 'O' 'D']	['P' 'V' 'E' 'G']
12	6	7	104	10	long	switch	1	0	0	3	[1.0214385188826083]	['D' 'O' 'P' 'V']	['V' 'P' 'D' 'O']
12	6	8	65	10	long	maint	2	0	0	2	[1.2587204063242403, 2.4998525436225116]	['E' 'O' 'G' 'O']	['P' 'V' 'D' 'E']
12	6	9	53	10	short	maint	1	1	0	3	[2.450004096010486]	['O' 'G' 'O' 'E']	['E' 'P' 'V' 'D']
12	6	10	138	20	short	switch	1	0	1	2	[1.0827148357499796, 2.5681330384205783]	['P' 'E' 'G' 'O']	['E' 'O' 'V' 'P']
12	6	11	91	20	short	switch	2	0	0	2	[0.5808306709265176, 1.642926189891046]	['O' 'P' 'O' 'D']	['P' 'V' 'E' 'G']
12	6	12	3	10	short	maint	2	0	0	2	[0.9971901368067502, 2.3813549602686983]	['E' 'O' 'D' 'O']	['G' 'D' 'P' 'V']
12	6	13	155	10	long	switch	1	1	1	2	[1.0850905218317362, 2.09442942573933]	['O' 'G' 'O' 'E']	['G' 'E' 'D' 'V']
12	6	14	154	20	long	switch	1	0	1	2	[1.2846071925944131, 2.3499385598427134]	['P' 'V' 'O' 'G']	['G' 'O' 'V' 'P']
12	6	15	47	20	short	maint	1	0	0	3	[2.1374784959449498]	['D' 'P' 'O' 'E']	['O' 'V' 'E' 'G']
12	6	16	155	20	long	switch	2	0	0	2	[0.6294912754976654, 2.067723437372]	['O' 'G' 'O' 'E']	['G' 'E' 'D' 'V']
12	6	17	138	10	short	switch	1	0	0	3	[2.553633161300893]	['P' 'E' 'G' 'O']	['E' 'O' 'V' 'P']
12	6	18	116	20	long	switch	1	0	0	3	[1.9183009748504958]	['V' 'D' 'O' 'G']	['O' 'G' 'D' 'E']
12	6	19	116	10	long	switch	1	0	0	3	[1.6965839272548537]	['V' 'D' 'O' 'G']	['O' 'G' 'D' 'E']
12	6	20	13	10	short	maint	1	0	0	3	[1.744138608994839]	['V' 'G' 'O' 'E']	['O' 'D' 'V' 'P']
12	6	21	100	10	long	switch	1	1	1	2	[1.0309003031047759, 2.1475137216351277]	['O' 'D' 'G' 'O']	['P' 'V' 'E' 'D']
12	6	22	53	20	short	maint	0	2	0	4	[]	['O' 'G' 'O' 'E']	['E' 'P' 'V' 'D']
12	6	23	65	20	long	maint	2	0	0	2	[1.0553944458097813, 2.4544687474399933]	['E' 'O' 'G' 'O']	['P' 'V' 'D' 'E']
12	6	24	78	20	long	maint	1	0	0	3	[2.4747030392397806]	['V' 'E' 'G' 'O']	['E' 'O' 'V' 'G']
12	6	25	21	20	long	maint	2	0	0	2	[0.801073154747276, 2.1363316130089296]	['O' 'P' 'E' 'O']	['V' 'D' 'G' 'P']
12	6	26	146	20	long	switch	2	0	0	2	[0.9042926189891047, 2.1220774965183913]	['G' 'O' 'O' 'D']	['P' 'G' 'D' 'E']
12	6	27	104	20	long	switch	1	0	0	3	[0.9257966740394856]	['D' 'O' 'P' 'V']	['V' 'P' 'D' 'O']
12	6	28	100	20	long	switch	2	0	0	2	[0.6131481936593759, 2.1077004997132796]	['O' 'D' 'G' 'O']	['P' 'V' 'E' 'D']
12	6	29	20	20	long	maint	1	0	1	2	[0.6845826165314985, 1.775268288686819]	['O' 'D' 'E' 'G']	['E' 'G' 'O' 'V']
12	6	30	3	20	short	maint	2	0	0	2	[1.1378061767838128, 2.157589907430163]	['E' 'O' 'D' 'O']	['G' 'D' 'P' 'V']
12	6	31	13	20	short	maint	1	0	0	3	[2.021848119931187]	['V' 'G' 'O' 'E']	['O' 'D' 'V' 'P']
12	7	0	136	20	short	switch	1	0	0	3	[2.0102973703612683]	['E' 'G' 'O' 'P']	['O' 'V' 'G' 'E']
12	7	1	133	20	short	switch	1	0	0	3	[1.9706479888588517]	['P' 'V' 'O' 'G']	['O' 'G' 'E' 'P']
12	7	2	126	20	short	switch	1	0	1	2	[1.0218890800360452, 2.756590480871631]	['V' 'O' 'D' 'E']	['D' 'E' 'P' 'O']
